context_length,alpha,beta,adapt,pretrain,chars_processed,time_microsec,bpc
11,49,77,0,1,7000000,5572086,0
11,49,77,0,1,7500000,5939404,0
11,49,77,0,1,8000000,6316840,0
11,49,77,0,1,8500000,6736779,0
11,49,77,0,1,9000000,7164198,0
11,49,77,0,1,9500000,7587872,0
11,49,77,0,1,10000000,8003198,0
11,49,77,0,1,10500000,8381928,0
11,49,77,0,1,11000000,8750035,0
11,49,77,0,1,11500000,9137869,0
11,49,77,0,1,12000000,9558457,0
11,49,77,1,1,500000,366030,0
11,49,77,1,1,1000000,754116,0
11,49,77,1,1,1500000,1144792,0
11,49,77,1,1,2000000,1528580,0
11,49,77,1,1,2500000,1934233,0
11,49,77,1,1,3000000,2337082,0
11,49,77,1,1,3500000,2734987,0
11,49,77,1,1,4000000,3136000,0
11,49,77,1,1,4500000,3539401,0
11,49,77,1,1,5000000,3918700,0
11,49,77,1,1,5500000,4309457,0
11,49,77,1,1,6000000,4702638,0
11,49,77,1,1,6500000,5096153,0
11,49,77,1,1,7000000,5496824,0
11,49,77,1,1,7500000,5864376,0
11,49,77,1,1,8000000,6240876,0
11,49,77,1,1,8500000,6662213,0
11,49,77,1,1,9000000,7087368,0
11,49,77,1,1,9500000,7538737,0
11,49,77,1,1,10000000,7978018,0
11,49,77,1,1,10500000,8366791,0
11,49,77,1,1,11000000,8740340,0
11,49,77,1,1,11500000,9133435,0
11,49,77,1,1,12000000,9556420,0
12,49,77,0,1,500000,385863,0
12,49,77,0,1,1000000,804411,0
12,49,77,0,1,1500000,1229569,0
12,49,77,0,1,2000000,1647480,0
12,49,77,0,1,2500000,2090439,0
12,49,77,0,1,3000000,2530579,0
12,49,77,0,1,3500000,2964225,0
12,49,77,0,1,4000000,3401478,0
12,49,77,0,1,4500000,3841991,0
12,49,77,0,1,5000000,4253535,0
12,49,77,0,1,5500000,4680211,0
12,49,77,0,1,6000000,5111304,0
12,49,77,0,1,6500000,5575276,0
12,49,77,0,1,7000000,6053172,0
12,49,77,0,1,7500000,6461134,0
12,49,77,0,1,8000000,6877058,0
12,49,77,0,1,8500000,7316131,0
12,49,77,0,1,9000000,7778388,0
12,49,77,0,1,9500000,8250109,0
12,49,77,0,1,10000000,8714771,0
12,49,77,0,1,10500000,9136961,0
12,49,77,0,1,11000000,9544529,0
12,49,77,0,1,11500000,9979331,0
12,49,77,0,1,12000000,10457731,0
12,49,77,1,1,500000,383936,0
12,49,77,1,1,1000000,799567,0
12,49,77,1,1,1500000,1221368,0
12,49,77,1,1,2000000,1638331,0
12,49,77,1,1,2500000,2078617,0
12,49,77,1,1,3000000,2518649,0
12,49,77,1,1,3500000,2952365,0
12,49,77,1,1,4000000,3390124,0
12,49,77,1,1,4500000,3832560,0
12,49,77,1,1,5000000,4244294,0
12,49,77,1,1,5500000,4670779,0
12,49,77,1,1,6000000,5101384,0
12,49,77,1,1,6500000,5533369,0
12,49,77,1,1,7000000,5974050,0
12,49,77,1,1,7500000,6375591,0
12,49,77,1,1,8000000,6866492,0
12,49,77,1,1,8500000,7316068,0
12,49,77,1,1,9000000,7777627,0
12,49,77,1,1,9500000,8248493,0
12,49,77,1,1,10000000,8711322,0
12,49,77,1,1,10500000,9128096,0
12,49,77,1,1,11000000,9532053,0
