context_length,alpha,beta,adapt,pretrain,chars_processed,time_microsec,bpc
2,49,77,0,1,67000000,7941195,0
2,49,77,0,1,67500000,7999788,0
2,49,77,0,1,68000000,8058432,0
2,49,77,0,1,68500000,8117044,0
2,49,77,0,1,69000000,8175591,0
2,49,77,0,1,69500000,8234091,0
2,49,77,0,1,70000000,8292614,0
2,49,77,0,1,70500000,8351207,0
2,49,77,0,1,71000000,8409697,0
2,49,77,0,1,71500000,8468235,0
2,49,77,0,1,72000000,8526732,0
2,49,77,0,1,72500000,8585290,0
2,49,77,0,1,73000000,8643810,0
2,49,77,0,1,73500000,8702357,0
2,49,77,0,1,74000000,8760931,0
2,49,77,0,1,74500000,8819360,0
2,49,77,0,1,75000000,8877840,0
2,49,77,0,1,75500000,8936363,0
2,49,77,0,1,76000000,8994847,0
2,49,77,0,1,76500000,9053277,0
2,49,77,0,1,77000000,9111706,0
2,49,77,0,1,77500000,9170121,0
2,49,77,0,1,78000000,9228600,0
2,49,77,0,1,78500000,9287140,0
2,49,77,0,1,79000000,9345698,0
2,49,77,0,1,79500000,9404185,0
2,49,77,0,1,80000000,9462670,0
2,49,77,0,1,80500000,9521138,0
2,49,77,0,1,81000000,9579721,0
2,49,77,0,1,81500000,9638587,0
2,49,77,0,1,82000000,9697811,0
2,49,77,0,1,82500000,9756707,0
2,49,77,0,1,83000000,9815315,0
2,49,77,0,1,83500000,9873866,0
2,49,77,0,1,84000000,9932398,0
2,49,77,0,1,84500000,9990883,0
2,49,77,0,1,85000000,10049320,0
2,49,77,0,1,85500000,10107815,0
2,49,77,0,1,86000000,10166325,0
2,49,77,0,1,86500000,10224779,0
2,49,77,0,1,87000000,10283253,0
2,49,77,0,1,87500000,10341794,0
2,49,77,0,1,88000000,10400247,0
2,49,77,0,1,88500000,10458728,0
2,49,77,0,1,89000000,10517171,0
2,49,77,0,1,89500000,10575537,0
2,49,77,0,1,90000000,10633987,0
2,49,77,1,1,500000,64239,0
2,49,77,1,1,1000000,125675,0
2,49,77,1,1,1500000,186662,0
2,49,77,1,1,2000000,247345,0
2,49,77,1,1,2500000,307962,0
2,49,77,1,1,3000000,368264,0
2,49,77,1,1,3500000,428314,0
2,49,77,1,1,4000000,488385,0
2,49,77,1,1,4500000,548454,0
2,49,77,1,1,5000000,608294,0
2,49,77,1,1,5500000,668121,0
2,49,77,1,1,6000000,727986,0
2,49,77,1,1,6500000,787978,0
2,49,77,1,1,7000000,847798,0
2,49,77,1,1,7500000,907648,0
2,49,77,1,1,8000000,967532,0
2,49,77,1,1,8500000,1027350,0
2,49,77,1,1,9000000,1087118,0
2,49,77,1,1,9500000,1146917,0
2,49,77,1,1,10000000,1206634,0
2,49,77,1,1,10500000,1266276,0
2,49,77,1,1,11000000,1325984,0
2,49,77,1,1,11500000,1385607,0
2,49,77,1,1,12000000,1445250,0
2,49,77,1,1,12500000,1505064,0
2,49,77,1,1,13000000,1564642,0
2,49,77,1,1,13500000,1624283,0
2,49,77,1,1,14000000,1683883,0
2,49,77,1,1,14500000,1743407,0
2,49,77,1,1,15000000,1802945,0
2,49,77,1,1,15500000,1862388,0
2,49,77,1,1,16000000,1921893,0
2,49,77,1,1,16500000,1981463,0
2,49,77,1,1,17000000,2040942,0
2,49,77,1,1,17500000,2100364,0
2,49,77,1,1,18000000,2159834,0
2,49,77,1,1,18500000,2219364,0
2,49,77,1,1,19000000,2278847,0
2,49,77,1,1,19500000,2338344,0
2,49,77,1,1,20000000,2397829,0
2,49,77,1,1,20500000,2457267,0
2,49,77,1,1,21000000,2516718,0
2,49,77,1,1,21500000,2576174,0
2,49,77,1,1,22000000,2637140,0
2,49,77,1,1,22500000,2698085,0
2,49,77,1,1,23000000,2759001,0
2,49,77,1,1,23500000,2820038,0
2,49,77,1,1,24000000,2881027,0
2,49,77,1,1,24500000,2941668,0
2,49,77,1,1,25000000,3000963,0
2,49,77,1,1,25500000,3060158,0
2,49,77,1,1,26000000,3119899,0
2,49,77,1,1,26500000,3179743,0
2,49,77,1,1,27000000,3239579,0
2,49,77,1,1,27500000,3298968,0
2,49,77,1,1,28000000,3358269,0
2,49,77,1,1,28500000,3417566,0
2,49,77,1,1,29000000,3476968,0
2,49,77,1,1,29500000,3536173,0
2,49,77,1,1,30000000,3595350,0
2,49,77,1,1,30500000,3654537,0
2,49,77,1,1,31000000,3713675,0
2,49,77,1,1,31500000,3772771,0
2,49,77,1,1,32000000,3831868,0
2,49,77,1,1,32500000,3890941,0
2,49,77,1,1,33000000,3950012,0
2,49,77,1,1,33500000,4009236,0
2,49,77,1,1,34000000,4068297,0
2,49,77,1,1,34500000,4127361,0
2,49,77,1,1,35000000,4187199,0
2,49,77,1,1,35500000,4246165,0
2,49,77,1,1,36000000,4305178,0
2,49,77,1,1,36500000,4364319,0
2,49,77,1,1,37000000,4423369,0
2,49,77,1,1,37500000,4482448,0
2,49,77,1,1,38000000,4541546,0
2,49,77,1,1,38500000,4600544,0
2,49,77,1,1,39000000,4659615,0
2,49,77,1,1,39500000,4718636,0
2,49,77,1,1,40000000,4777643,0
2,49,77,1,1,40500000,4836693,0
2,49,77,1,1,41000000,4895721,0
2,49,77,1,1,41500000,4954723,0
2,49,77,1,1,42000000,5013723,0
2,49,77,1,1,42500000,5072490,0
2,49,77,1,1,43000000,5131260,0
2,49,77,1,1,43500000,5190091,0
2,49,77,1,1,44000000,5248797,0
2,49,77,1,1,44500000,5307604,0
2,49,77,1,1,45000000,5366285,0
2,49,77,1,1,45500000,5424994,0
2,49,77,1,1,46000000,5483666,0
2,49,77,1,1,46500000,5542342,0
2,49,77,1,1,47000000,5601016,0
2,49,77,1,1,47500000,5659622,0
2,49,77,1,1,48000000,5719525,0
2,49,77,1,1,48500000,5779009,0
2,49,77,1,1,49000000,5837646,0
2,49,77,1,1,49500000,5896211,0
2,49,77,1,1,50000000,5955992,0
2,49,77,1,1,50500000,6015787,0
2,49,77,1,1,51000000,6074785,0
2,49,77,1,1,51500000,6133287,0
2,49,77,1,1,52000000,6191841,0
2,49,77,1,1,52500000,6250397,0
2,49,77,1,1,53000000,6308920,0
2,49,77,1,1,53500000,6367456,0
2,49,77,1,1,54000000,6426078,0
2,49,77,1,1,54500000,6484686,0
2,49,77,1,1,55000000,6543263,0
2,49,77,1,1,55500000,6601825,0
2,49,77,1,1,56000000,6660270,0
2,49,77,1,1,56500000,6718793,0
2,49,77,1,1,57000000,6777292,0
2,49,77,1,1,57500000,6835802,0
2,49,77,1,1,58000000,6894351,0
2,49,77,1,1,58500000,6952877,0
2,49,77,1,1,59000000,7011382,0
2,49,77,1,1,59500000,7069818,0
2,49,77,1,1,60000000,7128325,0
2,49,77,1,1,60500000,7186794,0
2,49,77,1,1,61000000,7245255,0
2,49,77,1,1,61500000,7303773,0
2,49,77,1,1,62000000,7362143,0
2,49,77,1,1,62500000,7420667,0
2,49,77,1,1,63000000,7479214,0
2,49,77,1,1,63500000,7537800,0
2,49,77,1,1,64000000,7596341,0
2,49,77,1,1,64500000,7654830,0
2,49,77,1,1,65000000,7713590,0
2,49,77,1,1,65500000,7772311,0
2,49,77,1,1,66000000,7830999,0
2,49,77,1,1,66500000,7889738,0
2,49,77,1,1,67000000,7948243,0
2,49,77,1,1,67500000,8006894,0
2,49,77,1,1,68000000,8065535,0
2,49,77,1,1,68500000,8124272,0
2,49,77,1,1,69000000,8182884,0
2,49,77,1,1,69500000,8241442,0
2,49,77,1,1,70000000,8299999,0
2,49,77,1,1,70500000,8358646,0
2,49,77,1,1,71000000,8417232,0
2,49,77,1,1,71500000,8475986,0
2,49,77,1,1,72000000,8534603,0
2,49,77,1,1,72500000,8593243,0
2,49,77,1,1,73000000,8651863,0
2,49,77,1,1,73500000,8710488,0
2,49,77,1,1,74000000,8769133,0
2,49,77,1,1,74500000,8827676,0
2,49,77,1,1,75000000,8886214,0
2,49,77,1,1,75500000,8944765,0
2,49,77,1,1,76000000,9003278,0
2,49,77,1,1,76500000,9061832,0
2,49,77,1,1,77000000,9120338,0
2,49,77,1,1,77500000,9178803,0
2,49,77,1,1,78000000,9237330,0
